City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
467,Sorland,NO,2019-11-12 03:30:02,67.67,12.69,33.69,68,43,15.41,scattered clouds,0.0,0.0
468,Augusto Correa,BR,2019-11-12 03:30:02,-1.02,-46.63,79.29,80,0,6.04,clear sky,0.0,0.0
469,Tougan,BF,2019-11-12 03:30:03,13.07,-3.07,80.11,16,51,10.74,broken clouds,0.0,0.0
470,Tagbac,PH,2019-11-12 03:30:03,7.09,125.16,89.6,59,75,5.82,broken clouds,0.0,0.0
471,Nieuw Amsterdam,SR,2019-11-12 03:30:03,5.88,-55.08,81.0,94,40,3.36,scattered clouds,0.0,0.0
472,Waipawa,NZ,2019-11-12 03:30:04,-39.94,176.59,54.0,79,100,4.5,moderate rain,4.0,0.0
473,Hakkari,FI,2019-11-12 03:30:04,61.34,23.75,30.0,100,75,3.36,broken clouds,0.0,0.0
474,Saint-Augustin,CA,2019-11-12 03:30:04,45.63,-73.98,21.0,85,90,19.46,light snow,0.0,0.0
475,La Ronge,CA,2019-11-12 03:27:38,55.1,-105.3,10.4,66,5,11.41,clear sky,0.0,0.0
476,Ust-Ishim,RU,2019-11-12 03:30:05,57.69,71.17,32.67,93,100,10.09,overcast clouds,0.0,0.0
477,Ancud,CL,2019-11-12 03:30:05,-41.87,-73.83,50.0,93,0,4.7,clear sky,0.0,0.0
478,Fredericton,CA,2019-11-12 03:26:11,45.97,-66.65,24.8,92,90,10.29,light snow,0.0,0.0
479,Sampit,ID,2019-11-12 03:30:05,-2.54,112.95,88.99,65,40,0.89,moderate rain,5.94,0.0
480,Mozarlandia,BR,2019-11-12 03:30:05,-14.74,-50.57,76.39,65,66,7.58,broken clouds,0.0,0.0
481,Saint George,GR,2019-11-12 03:30:06,39.45,22.34,59.0,82,75,1.21,broken clouds,0.0,0.0
482,Walvis Bay,NA,2019-11-12 03:30:06,-22.95,14.51,57.99,93,0,8.05,clear sky,0.0,0.0
483,Biak,ID,2019-11-12 03:30:06,-0.91,122.88,81.99,74,25,2.73,light rain,2.06,0.0
484,Ouegoa,NC,2019-11-12 03:30:06,-20.34,164.44,82.89,32,60,3.67,broken clouds,0.0,0.0
485,Shingu,JP,2019-11-12 03:30:06,33.72,135.99,69.8,49,40,11.41,scattered clouds,0.0,0.0
486,Tessalit,ML,2019-11-12 03:30:07,20.2,1.01,60.75,26,0,11.83,clear sky,0.0,0.0
487,Xam Nua,LA,2019-11-12 03:30:07,20.42,104.04,75.85,46,61,1.99,broken clouds,0.0,0.0
488,North Bend,US,2019-11-12 03:30:07,43.41,-124.22,55.99,93,1,3.36,clear sky,0.0,0.0
489,Kalat,PK,2019-11-12 03:30:07,29.03,66.58,42.96,72,82,4.56,light rain,0.31,0.0
490,Stony Plain,CA,2019-11-12 03:30:07,53.53,-114.0,17.01,100,1,4.7,clear sky,0.0,0.0
491,Chumikan,RU,2019-11-12 03:30:08,54.72,135.31,17.94,74,100,18.48,overcast clouds,0.0,0.0
492,Dunedin,NZ,2019-11-12 03:30:08,-45.87,170.5,57.0,47,39,14.0,scattered clouds,0.0,0.0
493,The Pas,CA,2019-11-12 03:30:08,53.82,-101.24,5.0,71,1,8.05,clear sky,0.0,0.0
494,Maceio,BR,2019-11-12 03:29:54,-9.67,-35.74,71.6,94,40,3.36,scattered clouds,0.0,0.0
495,Porto Novo,BR,2019-11-12 03:30:08,-23.68,-45.44,66.2,82,75,8.05,broken clouds,0.0,0.0
496,Vanimo,PG,2019-11-12 03:30:09,-2.67,141.3,82.0,71,100,6.44,overcast clouds,0.0,0.0
497,Bani Walid,LY,2019-11-12 03:30:09,31.76,14.0,52.2,52,30,11.59,scattered clouds,0.0,0.0
498,Abong Mbang,CM,2019-11-12 03:30:10,3.98,13.18,67.77,98,100,1.77,light rain,2.94,0.0
499,Smithers,CA,2019-11-12 03:30:10,54.78,-127.17,26.6,79,90,2.89,light snow,0.0,0.0
500,Grand-Santi,GF,2019-11-12 03:30:10,4.27,-54.38,72.77,97,79,1.59,light rain,0.44,0.0
501,Fergus Falls,US,2019-11-12 03:27:24,46.28,-96.08,5.0,84,1,3.36,clear sky,0.0,0.0
502,Broome,GB,2019-11-12 03:30:10,52.47,1.45,39.99,86,44,14.99,scattered clouds,0.0,0.0
503,Dingle,PH,2019-11-12 03:30:11,11.0,122.67,80.58,84,100,10.56,light rain,1.25,0.0
504,Ekimchan,RU,2019-11-12 03:30:11,53.07,132.94,4.78,81,100,8.9,overcast clouds,0.0,0.0
505,Manzanillo,MX,2019-11-12 03:30:11,19.05,-104.32,81.37,82,49,3.76,scattered clouds,0.0,0.0
506,Bocas Del Toro,PA,2019-11-12 03:30:11,9.33,-82.25,81.59,78,100,5.06,light rain,0.75,0.0
507,Rokytne,UA,2019-11-12 03:30:11,51.27,27.23,39.2,91,97,5.53,overcast clouds,0.0,0.0
508,Yanam,IN,2019-11-12 03:30:12,16.73,82.22,80.6,74,0,6.93,haze,0.0,0.0
509,Katangli,RU,2019-11-12 03:30:12,51.71,143.23,36.82,82,89,13.76,overcast clouds,0.0,0.0
510,Bridgton,US,2019-11-12 03:30:12,44.05,-70.71,33.01,92,90,5.82,light rain,0.0,0.0
511,Nantucket,US,2019-11-12 03:30:12,41.28,-70.1,57.2,87,1,12.75,clear sky,0.0,0.0
512,Bristol,GB,2019-11-12 03:29:25,51.45,-2.6,41.0,80,20,19.46,few clouds,0.0,0.0
513,La Libertad,PE,2019-11-12 03:30:13,-16.38,-71.56,59.0,67,75,2.24,broken clouds,0.0,0.0
514,Simao,CN,2019-11-12 03:30:13,22.76,100.79,71.4,69,28,2.53,scattered clouds,0.0,0.0
515,Waingapu,ID,2019-11-12 03:30:13,-9.65,120.26,83.23,77,0,6.71,clear sky,0.0,0.0
516,Talnakh,RU,2019-11-12 03:33:56,69.49,88.39,1.4,84,40,6.71,light snow,0.0,0.0
517,Marzuq,YE,2019-11-12 03:30:13,14.4,46.47,60.94,85,0,1.25,clear sky,0.0,0.0
518,Ocean City,US,2019-11-12 03:30:13,30.44,-86.61,71.6,88,75,2.24,broken clouds,0.0,0.0
519,North Platte,US,2019-11-12 03:30:14,41.12,-100.77,8.01,84,1,4.14,clear sky,0.0,0.0
520,Fortuna,US,2019-11-12 03:30:14,40.6,-124.16,54.0,100,90,4.7,overcast clouds,0.0,0.0
521,Basoko,CD,2019-11-12 03:30:14,1.23,23.61,70.61,99,100,2.1,moderate rain,6.19,0.0
522,Minna,NG,2019-11-12 03:30:14,9.62,6.55,75.2,94,26,5.82,scattered clouds,0.0,0.0
523,Morant Bay,JM,2019-11-12 03:30:14,17.88,-76.41,80.6,69,20,6.93,few clouds,0.0,0.0
524,Samarai,PG,2019-11-12 03:30:14,-10.62,150.67,79.9,69,92,9.82,overcast clouds,0.0,0.0
525,Anadyr,RU,2019-11-12 03:30:15,64.73,177.51,35.6,80,75,8.95,broken clouds,0.0,0.0
526,Saint John,CA,2019-11-12 03:30:15,45.28,-66.06,28.0,92,90,11.41,light snow,0.0,0.0
